iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARG,South America,Argentina,2021-03-21,2328586,3320,7375.857,60082,73,142,51166.105,72.95,162.07,1320.184,1.604,3.12,1.11,3534,77.653,NA,NA,NA,NA,NA,NA,8736222,23471,192.951,0.518,45991,1.016,0.143,7,tests performed,3320723,2681700,638933,90,19636,106683,7.3,5.89,1.4,0,2344,83451,0.183,70.37,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-22,2338833,10247,7656.571,60269,187,140.571,51391.262,225.158,168.238,1324.293,4.109,3.089,1.12,3530,77.565,NA,NA,NA,NA,NA,NA,8791185,54963,194.165,1.214,46788,1.033,0.146,6.8,tests performed,3403805,2751996,651718,91,83082,98887,7.48,6.05,1.43,0,2173,77919,0.171,70.37,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-23,2349531,10698,7986.286,60489,220,150.286,51626.33,235.068,175.483,1329.127,4.834,3.302,1.15,3591,78.905,NA,NA,NA,NA,NA,NA,8846982,55797,195.398,1.232,47043,1.039,0.152,6.6,tests performed,3510315,2845977,664245,93,106510,94994,7.71,6.25,1.46,0,2087,75398,0.166,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-24,2356243,6712,7678.714,60626,137,145.714,51773.813,147.483,168.725,1332.137,3.01,3.202,1.18,3574,78.532,NA,NA,NA,NA,NA,NA,8883582,36600,196.206,0.808,44914,0.992,0.156,6.4,tests performed,3547784,2882204,665487,93,37469,80400,7.8,6.33,1.46,0,1767,63231,0.139,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-25,2370019,13776,8418.286,60858,232,155.714,52076.513,302.701,184.975,1337.235,5.098,3.422,1.22,3585,78.773,NA,NA,NA,NA,NA,NA,8943784,60202,197.536,1.33,45570,1.006,0.165,6.1,tests performed,3651003,2970005,680903,95,103219,75290,8.02,6.53,1.5,0,1654,62122,0.137,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-26,2384531,14512,9294.857,61065,207,163.714,52395.386,318.873,204.236,1341.783,4.548,3.597,1.27,3508,77.081,NA,NA,NA,NA,NA,NA,9009934,66150,198.997,1.461,47593,1.051,0.171,5.8,tests performed,3744596,3053205,691296,95,93593,70629,8.23,6.71,1.52,0,1552,61131,0.134,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-27,2393871,9340,9800.714,61238,173,175.571,52600.614,205.228,215.351,1345.585,3.801,3.858,1.3,3506,77.037,NA,NA,NA,NA,NA,NA,9055554,45620,200.004,1.008,48972,1.082,0.177,5.6,tests performed,3799705,3105164,694445,95,55109,71231,8.35,6.82,1.53,0,1565,63111,0.139,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-28,2400067,6196,10211.571,61341,103,179.857,52736.759,136.145,224.379,1347.848,2.263,3.952,1.31,NA,NA,NA,NA,NA,NA,NA,NA,9089217,33663,200.748,0.743,50428,1.114,0.179,5.6,tests performed,3820540,3125939,694504,96,20835,71402,8.39,6.87,1.53,0,1569,63463,0.139,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-29,2415140,15073,10901,61627,286,194,53067.959,331.2,239.528,1354.132,6.284,4.263,1.31,3639,79.96,NA,NA,NA,NA,NA,NA,9152157,62940,202.138,1.39,51567,1.139,0.187,5.3,tests performed,3940763,3241376,699287,99,120223,76708,8.66,7.12,1.54,0,1686,69911,0.154,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-30,2431512,16372,11711.571,61908,281,202.714,53427.701,359.743,257.339,1360.307,6.174,4.454,1.29,3702,81.344,NA,NA,NA,NA,NA,NA,9224509,72352,203.736,1.598,53932,1.191,0.192,5.2,tests performed,4103838,3399133,704602,102,163075,84789,9.02,7.47,1.55,0,1863,79022,0.174,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-03-31,2448371,16859,13161.143,62168,260,220.286,53798.145,370.443,289.19,1366.02,5.713,4.84,1.29,3638,79.938,NA,NA,NA,NA,NA,NA,9293954,69445,205.27,1.534,58625,1.295,0.199,5,tests performed,4278838,3569260,709474,103,175000,104436,9.4,7.84,1.56,0,2295,98151,0.216,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,55866.598,13.37,23.07,1233.8905
ARG,South America,Argentina,2021-04-01,2461481,13110,13066,62402,234,220.571,54086.211,288.067,287.1,1371.161,5.142,4.847,1.27,3639,79.96,NA,NA,NA,NA,NA,NA,9355082,61128,206.62,1.35,58757,1.298,0.206,4.9,tests performed,4396006,3684316,711586,103,117168,106429,9.66,8.1,1.56,0,2339,102044,0.224,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-02,2472308,10827,12539.571,62555,153,212.857,54324.113,237.902,275.532,1374.523,3.362,4.677,1.27,3619,79.52,NA,NA,NA,NA,NA,NA,9398451,43369,207.578,0.958,55502,1.226,0.214,4.7,tests performed,4464176,3751469,712603,103,68170,102797,9.81,8.24,1.57,0,2259,99752,0.219,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-03,2485231,12923,13051.429,62816,261,225.429,54608.071,283.958,286.78,1380.258,5.735,4.953,1.29,3618,79.498,NA,NA,NA,NA,NA,NA,9447922,49471,208.67,1.093,56053,1.238,0.221,4.5,tests performed,4538658,3825415,713139,103,74482,105565,9.97,8.41,1.57,0,2320,102893,0.226,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-04,2494044,8813,13425.286,62995,179,236.286,54801.719,193.648,294.994,1384.191,3.933,5.192,1.33,3626,79.674,NA,NA,NA,NA,NA,NA,9488030,40108,209.556,0.886,56973,1.258,0.225,4.4,tests performed,4587156,3873812,713237,105,48498,109517,10.08,8.51,1.57,0,2406,106839,0.235,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-05,2515692,21648,14364.571,63425,430,256.857,55277.392,475.672,315.633,1393.64,9.448,5.644,1.37,3652,80.246,NA,NA,NA,NA,NA,NA,9571557,83527,211.401,1.845,59914,1.323,0.232,4.3,tests performed,4753196,4030230,722858,106,166040,116062,10.44,8.86,1.59,0,2550,112693,0.248,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-06,2541106,25414,15656.286,63858,433,278.571,55835.814,558.423,344.016,1403.154,9.514,6.121,1.4,3642,80.026,NA,NA,NA,NA,NA,NA,9662935,91378,213.419,2.018,62632,1.383,0.241,4.1,tests performed,4947245,4216166,730971,106,194049,120487,10.87,9.26,1.61,0,2647,116719,0.256,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-07,2565096,23990,16675,64266,408,299.714,56362.947,527.133,366.4,1412.119,8.965,6.586,1.41,3706,81.432,NA,NA,NA,NA,NA,NA,9761510,98575,215.596,2.177,66794,1.475,0.245,4.1,tests performed,5185719,4448083,737526,108,238474,129554,11.39,9.77,1.62,0,2847,125546,0.276,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-08,2591753,26657,18610.286,64663,397,323,56948.683,585.735,408.924,1420.842,8.723,7.097,1.41,3742,82.223,NA,NA,NA,NA,NA,NA,9861957,100447,217.815,2.219,72411,1.599,0.246,4.1,tests performed,5421728,4679177,742439,110,236009,146532,11.91,10.28,1.63,0,3220,142123,0.312,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-09,2615889,24136,20511.571,65041,378,355.143,57479.024,530.341,450.702,1429.148,8.306,7.804,1.4,3718,81.696,NA,NA,NA,NA,NA,NA,9959595,97638,219.971,2.156,80163,1.771,0.246,4.1,tests performed,5662171,4907445,754611,113,240443,171142,12.44,10.78,1.66,0,3761,165139,0.363,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-10,2633914,18025,21240.429,65361,320,363.571,57875.088,396.064,466.717,1436.18,7.031,7.989,1.37,3761,82.641,NA,NA,NA,NA,NA,NA,10035583,75988,221.65,1.678,83952,1.854,0.243,4.1,tests performed,5755129,4995052,759961,114,92958,173782,12.65,10.98,1.67,0,3819,167091,0.367,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-11,2647413,13499,21909.857,65614,253,374.143,58171.702,296.614,481.426,1441.739,5.559,8.221,1.33,3789,83.256,NA,NA,NA,NA,NA,NA,10089278,53695,222.836,1.186,85893,1.897,0.241,4.1,tests performed,5803448,5041850,761482,114,48319,173756,12.75,11.08,1.67,0,3818,166863,0.367,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-12,2672481,25068,22398.429,66140,526,387.857,58722.522,550.82,492.161,1453.297,11.558,8.522,1.3,3819,83.915,NA,NA,NA,NA,NA,NA,10179715,90437,224.833,1.997,86880,1.919,0.243,4.1,tests performed,5985297,5215067,770114,114,181849,176014,13.15,11.46,1.69,0,3868,169262,0.372,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-13,2699852,27371,22678,66729,589,410.143,59323.946,601.424,498.305,1466.239,12.942,9.012,1.27,3836,84.289,NA,NA,NA,NA,NA,NA,10277629,97914,226.996,2.163,87813,1.939,0.244,4.1,tests performed,6171411,5376566,794728,115,186114,174881,13.56,11.81,1.75,0,3843,165771,0.364,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-14,2725105,25253,22858.429,67248,519,426,59878.831,554.885,502.269,1477.643,11.404,9.361,1.24,3879,85.233,NA,NA,NA,NA,NA,NA,10363786,86157,228.898,1.903,86039,1.9,0.249,4,tests performed,6343136,5533382,809637,115,171725,165345,13.94,12.16,1.78,0,3633,155043,0.341,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-15,2752164,27059,22915.857,67755,507,441.714,60473.399,594.568,503.531,1488.783,11.14,9.706,1.22,3900,85.695,NA,NA,NA,NA,NA,NA,10468374,104588,231.208,2.31,86631,1.913,0.247,4,tests performed,6494275,5663384,830772,117,151139,153221,14.27,12.44,1.83,0,3367,140601,0.309,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-16,2778341,26177,23207.429,68252,497,458.714,61048.588,575.188,509.938,1499.704,10.921,10.079,1.2,3971,87.255,NA,NA,NA,NA,NA,NA,10572868,104494,233.516,2.308,87610,1.935,0.246,4.1,tests performed,6618025,5778946,838959,118,123750,136551,14.54,12.7,1.84,0,3000,124500,0.274,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-17,2797859,19518,23420.714,68621,369,465.714,61477.457,428.87,514.624,1507.812,8.108,10.233,1.18,3977,87.387,NA,NA,NA,NA,NA,NA,10647363,74495,235.162,1.645,87397,1.93,0.246,4.1,tests performed,6663753,5819261,844372,118,45728,129803,14.64,12.79,1.86,0,2852,117744,0.259,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-18,2811936,14077,23503.286,68907,286,470.429,61786.772,309.314,516.439,1514.096,6.284,10.337,1.16,4105,90.199,NA,NA,NA,NA,NA,NA,10700507,53144,236.335,1.174,87318,1.929,0.248,4,tests performed,6683660,5839034,844506,118,19907,125745,14.69,12.83,1.86,0,2763,113883,0.25,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-19,2840132,28196,23950.143,69516,609,482.286,62406.323,619.552,526.257,1527.478,13.382,10.597,1.13,4304,94.572,NA,NA,NA,NA,NA,NA,10796914,96407,238.465,2.129,88171,1.947,0.248,4,tests performed,6774171,5915150,858900,119,90511,112696,14.88,13,1.89,0,2476,100012,0.22,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-20,2869502,29370,24235.714,70133,617,486.286,63051.672,645.348,532.532,1541.035,13.557,10.685,1.11,4366,95.934,NA,NA,NA,NA,NA,NA,10900192,103278,240.746,2.281,88938,1.964,0.248,4,tests performed,6896933,6022179,874630,122,122762,103646,15.15,13.23,1.92,0,2277,92230,0.203,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-21,2895446,25944,24334.429,70675,542,489.571,63621.74,570.068,534.701,1552.944,11.909,10.757,1.09,4492,98.703,NA,NA,NA,NA,NA,NA,10996664,96472,242.876,2.131,90411,1.997,0.245,4.1,tests performed,7070945,6181423,889399,122,174012,103973,15.54,13.58,1.95,0,2285,92577,0.203,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-22,2922767,27321,24371.857,71259,584,500.571,64222.065,600.325,535.524,1565.777,12.832,10.999,1.08,4791,105.273,NA,NA,NA,NA,NA,NA,11087728,91064,244.888,2.011,88479,1.954,0.25,4,tests performed,7249189,6345899,903165,125,178244,107845,15.93,13.94,1.98,0,2370,97502,0.214,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-23,2948735,25968,24342,71760,501,501.143,64792.661,570.596,534.868,1576.785,11.008,11.012,1.06,4805,105.58,NA,NA,NA,NA,NA,NA,11187631,99903,247.094,2.206,87823,1.94,0.249,4,tests performed,7443794,6528055,915611,128,194605,117967,16.36,14.34,2.01,0,2592,107016,0.235,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-24,2965250,16515,23913,72119,359,499.714,65155.546,362.885,525.441,1584.673,7.888,10.98,1.04,4858,106.745,NA,NA,NA,NA,NA,NA,11246051,58420,248.385,1.29,85527,1.889,0.256,3.9,tests performed,7536037,6618877,917032,128,92243,124612,16.56,14.54,2.01,0,2738,114231,0.251,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-25,2977690,12440,23679.143,72377,258,495.714,65428.89,273.345,520.303,1590.342,5.669,10.892,1.02,4942,108.591,NA,NA,NA,NA,NA,NA,11290331,44280,249.362,0.978,84261,1.861,0.256,3.9,tests performed,7585360,6668009,917223,128,49323,128814,16.67,14.65,2.02,0,2830,118425,0.26,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-26,3002918,25228,23255.143,72961,584,492.143,65983.226,554.336,510.986,1603.175,12.832,10.814,1,5036,110.656,NA,NA,NA,NA,NA,NA,11376389,86058,251.263,1.901,82782,1.828,0.256,3.9,tests performed,7757524,6834153,923239,132,172164,140479,17.05,15.02,2.03,0,3087,131286,0.288,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-27,3028455,25537,22707.571,73552,591,488.429,66544.352,561.125,498.954,1616.161,12.986,10.732,0.98,5134,112.81,NA,NA,NA,NA,NA,NA,11472001,95612,253.375,2.112,81687,1.804,0.252,4,tests performed,7911305,6982756,928414,135,153781,144910,17.38,15.34,2.04,0,3184,137225,0.302,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-28,3052238,23783,22398.857,74031,479,479.429,67066.936,522.585,492.171,1626.686,10.525,10.535,0.97,5178,113.776,NA,NA,NA,NA,NA,NA,11559221,87220,255.301,1.926,80365,1.775,0.25,4,tests performed,8070362,7118426,951800,136,159057,142774,17.73,15.64,2.09,0,3137,133858,0.294,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-29,3075906,23668,21877,74538,507,468.429,67586.994,520.058,480.704,1637.826,11.14,10.293,0.96,5317,116.831,NA,NA,NA,NA,NA,NA,11657034,97813,257.462,2.16,81329,1.796,0.243,4.1,tests performed,8226711,7241038,985536,137,156349,139646,18.08,15.91,2.17,0,3068,127877,0.281,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-04-30,3097538,21632,21257.571,75000,462,462.857,68062.315,475.321,467.093,1647.978,10.152,10.17,0.95,5369,117.973,NA,NA,NA,NA,NA,NA,11739082,82048,259.274,1.812,78779,1.74,0.246,4.1,tests performed,8341703,7323119,1018442,142,114992,128273,18.33,16.09,2.24,0,2819,113581,0.25,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,69923.4,15.75,54.07,1544.3542
ARG,South America,Argentina,2021-05-01,3109368,11830,20588.286,75259,259,448.571,68322.256,259.941,452.387,1653.669,5.691,9.856,0.95,5370,117.995,NA,NA,NA,NA,NA,NA,11792326,53244,260.45,1.176,78039,1.724,0.241,4.1,tests performed,8362016,7339930,1021944,142,20313,117997,18.37,16.13,2.25,0,2593,103008,0.226,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-02,3119183,9815,20213.286,75492,233,445,68537.921,215.665,444.147,1658.788,5.12,9.778,0.96,5371,118.017,NA,NA,NA,NA,NA,NA,11838913,46587,261.479,1.029,78369,1.731,0.238,4.2,tests performed,8402197,7366055,1036000,142,40181,116691,18.46,16.19,2.28,0,2564,99721,0.219,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-03,3144921,25738,20286.143,76098,606,448.143,69103.463,565.542,445.748,1672.104,13.316,9.847,0.96,5426,119.226,NA,NA,NA,NA,NA,NA,11931195,92282,263.517,2.038,79258,1.751,0.236,4.2,tests performed,8576968,7463748,1113075,145,174771,117063,18.85,16.4,2.45,0,2572,89942,0.198,71.76,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-04,3169534,24613,20154.143,76608,510,436.571,69644.286,540.822,442.848,1683.31,11.206,9.593,0.97,5389,118.413,NA,NA,NA,NA,NA,NA,12025699,94504,265.604,2.087,79100,1.747,0.238,4.2,tests performed,8809072,7600613,1208313,146,232104,128252,19.36,16.7,2.66,0,2818,88265,0.194,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-05,3194886,25352,20378.286,77157,549,446.571,70201.346,557.06,447.773,1695.374,12.063,9.813,0.98,5342,117.38,NA,NA,NA,NA,NA,NA,12123718,98019,267.769,2.165,80642,1.781,0.236,4.2,tests performed,9054150,7765546,1288452,152,245078,140541,19.89,17.06,2.83,0,3088,92446,0.203,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-06,3217446,22560,20220,77657,500,445.571,70697.058,495.712,444.295,1706.36,10.987,9.791,0.99,5299,116.435,NA,NA,NA,NA,NA,NA,12210405,86687,269.684,1.915,79053,1.746,0.239,4.2,tests performed,9257053,7903830,1353069,154,202903,147192,20.34,17.37,2.97,0,3234,94685,0.208,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-07,3240760,23314,20460.286,78134,477,447.714,71209.337,512.279,449.575,1716.841,10.481,9.838,0.99,5268,115.754,NA,NA,NA,NA,NA,NA,12304237,93832,271.756,2.072,80736,1.783,0.234,4.3,tests performed,9462483,8013160,1449167,157,205430,160111,20.79,17.61,3.18,0,3518,98577,0.217,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-08,3254291,13531,20703.286,78428,294,452.714,71506.654,297.317,454.914,1723.301,6.46,9.948,1.01,5285,116.127,NA,NA,NA,NA,NA,NA,12364731,60494,273.092,1.336,81772,1.806,0.235,4.3,tests performed,9536775,8045608,1491011,157,74292,167823,20.96,17.68,3.28,0,3688,100811,0.222,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-09,3263891,9600,20672.571,78681,253,455.571,71717.595,210.941,454.239,1728.86,5.559,10.01,1.02,5294,116.325,NA,NA,NA,NA,NA,NA,12411923,47192,274.134,1.042,81859,1.808,0.235,4.3,tests performed,9555473,8061205,1494110,159,18698,164754,21,17.71,3.28,0,3620,99307,0.218,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-10,3289632,25741,20673,79350,669,464.571,72283.203,565.608,454.249,1743.56,14.7,10.208,1.03,5357,117.71,NA,NA,NA,NA,NA,NA,12494329,82406,275.954,1.82,80448,1.777,0.241,4.1,tests performed,9697202,8138642,1558401,160,141729,160033,21.31,17.88,3.42,0,3516,96413,0.212,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-11,3317317,27685,21111.857,79947,597,477,72891.527,608.324,463.892,1756.678,13.118,10.481,1.05,5375,118.105,NA,NA,NA,NA,NA,NA,12591905,97576,278.11,2.155,80887,1.787,0.244,4.1,tests performed,9837713,8214660,1622891,162,140511,146949,21.62,18.05,3.57,0,3229,87721,0.193,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-12,3340320,23003,20776.286,80467,520,472.857,73396.973,505.446,456.518,1768.104,11.426,10.39,1.08,5394,118.523,NA,NA,NA,NA,NA,NA,12672525,80620,279.89,1.781,78401,1.732,0.254,3.9,tests performed,10035392,8267112,1768115,165,197679,140177,22.05,18.17,3.89,0,3080,71652,0.157,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
ARG,South America,Argentina,2021-05-13,3368166,27846,21531.429,81072,605,487.857,74008.834,611.861,473.111,1781.398,13.294,10.72,1.1,5420,119.094,NA,NA,NA,NA,NA,NA,12764776,92251,281.928,2.037,79196,1.749,0.261,3.8,tests performed,10227590,8304795,1922627,168,192198,138648,22.47,18.25,4.22,0,3047,57281,0.126,84.26,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,NA,5,76.67,0.845,45510324,NA,NA,NA,NA
